reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOHmCK1nWgol_r8zCsE1eHMGOZJhAmYh2emIukkJo8vk93KNISztxYheNruIaD2f2C0Q2RDl5XGl2R_w_A,Desiree Taylor,https://play-lh.googleusercontent.com/a-/AOh14GjGsb9XpKulyO3zUbZnxbqSBRkvFm8_hHMzFShoK54,Pill pushers,1,1,3.5.3,2021-09-18 19:39:17,"Hi Desiree, thanks for writing in. We are so glad to hear that you're finding your time at Cerebral to be helpful. If there is anything we can do to improve your experience here with us, please feel free to reach out to our support line at support@getcerebral.com so that we can help to assist you in resolving these issues. Kind regards, Stefanie H.",2021-09-18 19:06:56
gp:AOqpTOHj29rnOj8yR31JngUTvi0uUWnMPQQl-p0M6mhXyOcWWf5J3cSP9D8TT1l7WvmlpNg5eVwwTZc7oBHSQg,이민아,https://play-lh.googleusercontent.com/a-/AOh14GjCOVm9xh7vMZPoD79nTGFIw0tXANn15OYaVhtaIA,"Cerebral advertising a customized, deliberate care plan only to prescribe the most 'better cover our asses' medications available is not only misleading but a gross overpromise. If it had ever crossed my mind that knocking myself out on moderate strength antihistamine (what Cerebral prescribed me for my severe anxiety) was at all a comprehensive treatment for chronic anxiety, I'd go buy some Benadryl for a fraction of the price I spent on Cerebral. Really, really unhelpful.",1,6,3.5.3,2021-09-18 16:19:16,,
gp:AOqpTOE39C2c9a9hv0hKIWRwm8JDqcwn2ZtsMu6xPZ8K3wgk19Ee0IZ343lXt5hoWM3tu69R_x_VT5UCWSD-bg,George Washington,https://play-lh.googleusercontent.com/a-/AOh14GiAGs0KdRW5SOZBVD2WlhYZQ8H0EyHJK-5XPOxi,This app is a scam. They will take your money than they won't have services for you. Do not give them any money you have been warned.,1,5,3.5.3,2021-09-17 19:29:28,,
gp:AOqpTOGKwr-2vhQNja52gX-pD-k3vW73p6WkJCTOVQ23bBgrqZ4xHcXGSkSGg-z4cOvGo2KAWDvffOd2OJMkaQ,Brittany Duy,https://play-lh.googleusercontent.com/a/AATXAJzBcSfl2kwHa2o92RuaJWAxeTDpWsSYWsnO4R7s=mo,has been a godsend,5,1,3.5.3,2021-09-17 15:39:15,,
gp:AOqpTOHgg_4TmwHpUfFsttaQupzBxGycm5PW275_ncLlDbD8RaxdjkiaI4wJEfaTuCiosb4ZuxK3JU-4ZHuCLA,Chelsea Wellmeier,https://play-lh.googleusercontent.com/a/AATXAJytKS25oBXPsWrCguMVtW1PaUjT0mUoSCS8mqxF=mo,"Just save yourself time ,money and frustration by skipping over this app . The video calls rarely work and you cannot have calls outside of their ""secure"" service . What's so wrong with just using webex ?",1,4,3.5.3,2021-09-17 14:59:02,,
gp:AOqpTOFqNaQEDa9MryNHX1GObf2XT7Lq64OGpSKY5AfmVO2jc3kfMYj9ReQpP-SCwUNcxrcP0m7YhfaTUzNzlw,Jamie Sultz,https://play-lh.googleusercontent.com/a-/AOh14GhFx6_ayVDEJvRfL1zfs7jUASsSVE76GBVYo5pM4g,so easy and accommodating!,5,1,3.5.3,2021-09-17 08:28:22,,
gp:AOqpTOF39y6-1R4BIO424mDChf2BgxHkEyfgqpFHBbIoa0hoRQge4d1yDcVYCP932ogJFFSrAlz8Rkp8Ilhn0w,Michelle Renae,https://play-lh.googleusercontent.com/a/AATXAJwNxRDp0WJUcBkGPzFkYNqtLIkTUQyjEIOybwCa=mo,"I used this for therapy for four months. You have to pre pay, so when your therapist goes on vacation, has no available appointments that week, or like mine, quits, you do not get your money back. They will give you credits for future months, but I do not want all of these credits for missed sessions that were out of my control. I absolutely do not think it is fair that you prepay $250 a month and then don't always get services.",2,3,3.5.3,2021-09-17 08:14:48,,
gp:AOqpTOHwJlcyuXlgjj9TiSJ7UuHC1TFDDx7Yip_YcRKDq_rmlvow49QaZFoOEecr8sdFcRewfPiWz6Anfar0jQ,Heather McBride,https://play-lh.googleusercontent.com/a/AATXAJxJreKTbnSbLFTfwJkWiBrJhvKlP5Cwsosp93Kl=mo,"Prescribers, therapists, and coordinators are constantly changing. The prescribers are rarely psychiatrists & don't seem to be knowledgeable. The meds prescribed caused me to go into serotonin syndrome every time they prescribed. I thought I had finally found help for my depression/anxiety/insomnia, but I the trauma of going through all this has made my mental condition even worse. Please don't put yourself through this.",1,9,3.5.3,2021-09-17 03:36:26,,
gp:AOqpTOE8mEPOCdYqUPCLIx7p4ulPUbCOmIVSuQPbktSOiX8IMQXzkwTDbsDxaG9CR4qLIL_tT5zSIlB-C77IoQ,Gus Smith,https://play-lh.googleusercontent.com/a/AATXAJyeKmsgHuwNNw07UxCeDBOknLn052hoh2nbs4kq=mo,Great,5,1,3.5.3,2021-09-16 21:41:39,,
gp:AOqpTOFg8WoVMNBeGa6mTo_W3zYxxS3xffg2EgCTnH1VQ7MqIMkHSmb_LpdNE3MAVVrCIqZl8ZT79F09Pn8YYg,Vicky Turner,https://play-lh.googleusercontent.com/a-/AOh14GgBiGYlvwYSWQpH49BmTtOL5hRAaBWN1GDmnhwkbA,"The app is easy to navigate and the Cerebral staff, physicians, counselors and coordinators are amazing, nice, accommodating and easy to talk to. I love having my mental health needs at my fingertips, anywhere and anytime.",5,2,3.5.3,2021-09-16 11:56:44,,
gp:AOqpTOFeepd-XJnSU48IwA82E4MfU69wbO496gebh4taK625V9hZeFuSf4wpwEXHhaRdn7OC0Cy-e_-b8KSC7A,Tiffany Creamer,https://play-lh.googleusercontent.com/a/AATXAJyEcQqMwQ3PPSO5LQcyeyKw9Ke-tr_pMDzCAiCa=mo,"Honestly only gave 1 star because I had to give something to leave a review. Absolutely wish I would have read the reviews prior to my ""trial"". I have filled out the survey to cancel my account three times now and still have not heard back. I have also requested a refund as my appointments were cancelled and rescheduled like so many other reviews. I can say I honestly feel bad for someone desperately seeking help. Don't waste your time and money with this app! Complete SCAM!",1,47,3.5.3,2021-09-16 00:11:24,,
gp:AOqpTOHxw9nglAx6SStJw8r0Elr1h5nx8eXg8c_1I9UX5mES-BEFdXG7knV8_M7kaw2uqG2EoUKenv0U2G47Uw,Aiden La France,https://play-lh.googleusercontent.com/a-/AOh14GhY13-04dy8ZIL_BwkfdYJWbtW4RLUYkABrxWVOabg,"A fantastic app, especially if you don't have insurance coverage for mental health. You can still get help.",5,2,3.5.3,2021-09-15 12:55:03,,
gp:AOqpTOEQ_2sEtVrbWEgL3T6bko4zdfNcjmwopMe_A-VgD3H6e0F9SNQiFTQLx54mSxba2SeZzak3pGAU9anVVw,Adrian Czmielewski,https://play-lh.googleusercontent.com/a-/AOh14Gj9GiIsPXIL97X9o_cZUJB_j0wIoIIr8Eh7xfAFeg,"IMPOSSIBLE to schedule an appointment once you pay. Even worse is trying to get across to their support team. I've messaged my therapist-who they advertise as being available 24/7-because we were supposed to reschedule a weekly session (I pay for one session a week) The week is almost over and no word on getting another session. No one picks up the phone or answers messages, it's been over a day since I got any response from him. I was offered 30% compensation for their mistakes; never again",1,8,3.5.3,2021-09-15 11:44:33,,
gp:AOqpTOFuOV6g3gBux7iatN9VqcOu9Ux9dDNqxbVUKxpgUydNXDLME6muB6jUYyQy6XPdzc72Nr3TnLnVCdI6uA,Jonathan Goetz,https://play-lh.googleusercontent.com/a-/AOh14GginatFkC4x4b7B-q3TojCqRuXncXQ0BXaWl1SrVQ,These guys are awful.,2,4,3.5.2,2021-09-14 19:29:53,,
gp:AOqpTOF2Mo17PVtZ6NmsSj05Yi4wc3_lIXTR7hBHHeeZbqQSW8lvfrwmvTLZlZMe0tXqvD9AKQ8Ake5UMdBdOg,mildred santos,https://play-lh.googleusercontent.com/a-/AOh14Gg27jf0H7-K_upF174Br8ThpDL5EjRzjBYejjU-5Sw,love the fact that is so straight forward.,5,2,3.5.3,2021-09-14 18:23:14,,
gp:AOqpTOH6lkfXoeZnjPClZhk6_enyl-1IcL4YIXF4oN-9OFCHp9czwa_XFTetKQmZTUVvE6WhQsiVHb5X_p6s_A,Frank Maddox,https://play-lh.googleusercontent.com/a-/AOh14GgsdOOXCw7xNWYgaOas3AfB2iF2ejsF0zbTb_grSf4,"still new to this but so far, everyone is really receptive and I'm enjoying it",5,1,3.5.3,2021-09-14 13:04:17,,
gp:AOqpTOHb7J3oPENVOTNvkH7Zhs9EvtvgM17wjaOZ6TqnZ_oLpXVABlsV4XeS86HoSBiQ8s5ZThC5tQ21L8H3sQ,alyssa zaugg,https://play-lh.googleusercontent.com/a-/AOh14GjC7kzkQKtlvjc8xVQeBV4e8kWg2rSAV9JVLwjYrw,best mental Healthcare I have received in my life. most mentally stable I have been since I was a teen. thank you cerebral.,5,3,3.5.3,2021-09-14 10:51:29,,
gp:AOqpTOEc5MbUsD5GoWGhSXRTqA81d0eAGqBNdCWYbLF-ZHkDbJ8gu7Cw7XnfC6O3oXseS2Y5vAWIcoOt4bduxA,Jessica Rogers,https://play-lh.googleusercontent.com/a-/AOh14GhM2Kyh15B2TNCKzY3qL5Op7DKO46nLPTXQnZgqVoQ,I'm just beginning but I've been given wonderful strategies and activities to do to keep my mind busy when it's overloaded. my care counselor has been wonderful! Can't wait for my next session.,4,2,3.5.3,2021-09-13 10:38:46,,
gp:AOqpTOG997hpu4-0-IFN2OrlMwjilGNmBAXl-U_-LM5l3yV0H4AhGgUgPRT680zZYf-WlBdgAt6z1ic6HvjcsA,Kaitlyn K,https://play-lh.googleusercontent.com/a-/AOh14GhZVgoLfKQNeKv4bjKxenC6ED9Fj24pMOwPp8_J3Q,I haven't been contacted by anyone in a month after they've had to switch me between people multiple times. No consistency or stability.,1,4,3.5.3,2021-09-12 10:21:32,,
gp:AOqpTOGoj1cWEXVx22dbuLPqJCSMW8RqSUGZ2JqyPTpeu85t9oUHX0bPufostgGI54ZBwl-HRQTnzQGqeVNb6Q,Sean Dougherty,https://play-lh.googleusercontent.com/a/AATXAJy_QRm4cPEKHuBp-28MxNTGACYHtshgaUIldz8P=mo,"DRUG PEDDLERS! One 15 minute conversation and all of a sudden unnecessary drugs are being shipped to me and after paying for a standard insurance based subscription my ""care coordinator"" informs me that if I want talk therapy, which is all I really wanted, then I have to pay hundreds of dollars more per month out of pocket. Stop pushing drugs and try just helping people. I wish I had read other reviews more thoroughly because this seems to be the prevailing experience.",1,1,3.5.3,2021-09-12 10:08:22,,
gp:AOqpTOFQNh6h8j8qUzJPkxFAC9NNcsH61gUUn7j1bUk3UzdqVOg6Rbzg_GiniV1KduXXNDq05SI_bJatBJWoHA,Manuel Allaman,https://play-lh.googleusercontent.com/a/AATXAJwYChCA-EgTAbfnSLo0N3KYYu0rDMsc08tRUHHx=mo,RIP off compared to all other sites,1,1,,2021-09-12 09:09:05,,
gp:AOqpTOGGSVITY5LC-PmBwiWnuK1rtCT5G-EAEUJC7dKutU3LnAQtrqm5UCEEPtApaI1CrBSuvG8Fv41hCDHamA,Travis Snider,https://play-lh.googleusercontent.com/a-/AOh14GiO6WVPZ4HNkNgnCMbLrIE1S_-vObTgNqEZcv8xljE,A complete let down after almost a year of wasted money.,1,2,3.5.3,2021-09-12 01:21:17,,
gp:AOqpTOE8058zzIFWJ3z8p3ZmbT7ItPA9ifgs-aaPlNN1-jFhQ7yJvL6jCumBVzpzjqUWSvnq-zRGaH2eFB0itg,Modded,https://play-lh.googleusercontent.com/a/AATXAJzUoMs-3yB5do7XYRixNyuPdGyyAMe24bGniYoy=mo,met with my therapist 2 days after signing up I really do like her as well having this many options is wonderful no more booking weeks out to start price is actually cheaper than going to my normal therapist,5,2,3.5.3,2021-09-10 22:43:47,,
gp:AOqpTOENz5xxfq16Cg1B6pSlXg4AcPPoMfE3EupqiWP95dpcZJcMu8ln6V8zF-6IQciNJqs1E-KnleiBvxjLYQ,Jojo Pototo,https://play-lh.googleusercontent.com/a-/AOh14GjR6TLlAPOEP018gT2QS5lbHEv5ULOHA8MQQHo,just installed a couple days ago and waiting for appointment. check-ins are a nice thing they do,3,0,3.5.3,2021-09-10 20:32:42,,
gp:AOqpTOHNXUOPD1OEbbKORKTz1PYt5lFXh1IDxDFRnPcVPFM0SQNHZdsVauAWgB77hMMe1EJ4f64LDqXc2FqD-A,Dustin Weaver,https://play-lh.googleusercontent.com/a-/AOh14Ggl4_BDhtjLzZFag6FOAdKJJJBGV-WbZWP3CGoZnQ,"""cancel anytime"" is just an outright lie. Be prepared to spend some time if you should decide to cancel your membership. I might update my review if they actually cancel my membership before charging my debit card again.",1,5,3.5.3,2021-09-10 15:50:58,,
gp:AOqpTOEdPJmPF32vz8wBsB5ScfQxMTUPLRbRVJejReVJaBsF_zR7_POE0tspoGDCBPy_KtKk6PohUDlD6ct8rA,Amber Hall,https://play-lh.googleusercontent.com/a/AATXAJytA2x3ZFUTe0MJM_ZYnc_jRSkQJhjt6eQtk8Sr=mo,not sure what to do,4,1,3.5.3,2021-09-09 19:19:11,,
gp:AOqpTOFMdMqCNakeO0EUb76xaCVnVAUGJK56SSeE-fFsPK5HGlzY3C2y03I7dacMgx8W_AyPsUuC7qEFjv1qrQ,D Ross,https://play-lh.googleusercontent.com/a/AATXAJxlL4opLuId5INFHA3kmyeWXF7uNObLvtzATdwL=mo,The grounding techniques on this app have really helped me during my panic attacks. I love that my therapist is just a text away and I can reach out when I need to. I'm extremely thankful for this service.,5,2,3.5.3,2021-09-09 17:03:07,,
gp:AOqpTOHGIh5Pv7Zjak6-W1Em389zWv7SPUr-M1jdwv2QcxGHX_rxeTHjCC6qwkV--LM1Ec7c9Tyniksf0X0l8w,Sam Smith,https://play-lh.googleusercontent.com/a-/AOh14GisJhVbl_4eboDzdvKfQ2cRMC1WO-rVPmkGMzPZKw,"It's clear that the counselors are not in very good communication with the app staff. Once you get in you are bounced around between counselors. You have to see two different ones, a Prescriber and a Care Counselor. This is confusing and again, these are two teams that don't talk to each other and know what's going on. Very expensive. 2 stars because I was able to get diagnosed and prescribed, and this structure may bring mental health care to those who can't access it, but needs to be better.",2,4,3.5.3,2021-09-09 12:37:09,,
gp:AOqpTOE2vYie5YK4Ptl1vV8BCis3dHSVjqb9MjHeyRyA7tS_zlrzdhyrMTSw309E6wYjpgUJoOad5no8XARLZg,MS B,https://play-lh.googleusercontent.com/a-/AOh14GgTVCzHNej5Q5uTjeg5U3XOWyPTsG44c8AMvdgjjA,"HUNDREDS OF DOLLARS FOR TREATMENT. Signed up, canceled immediately, and they wont give me a full refund. Awful marketing and very misleading",1,2,,2021-09-09 11:38:54,,
gp:AOqpTOEIQtJ01QGEBSxBBr6v_zjAcGkUe2gmQo7y4py_y-B_JBBuuY_i6o9rXZxmHDm4wyXcutTCFdE_UtOx0g,Erich Wiener,https://play-lh.googleusercontent.com/a-/AOh14GisBqLdleXPJLLSjW9UxD4ZJ1-unsdZbLZznQBN8g,"Very professional, understanding, and a joy to deal with/""open up to"" if you need such a thing",5,5,3.5.3,2021-09-09 10:02:18,,
gp:AOqpTOFzKLobV27MTgTXyvi-FMCnbYBL413gCjxdPDPDjQ__xGuuSbCzJsG9COraBZwZE8wv5OSDleYfvqwTLg,John Koza,https://play-lh.googleusercontent.com/a/AATXAJzF4vgoK2p4mNZVtsSLNscCv3VQk4r7nWr4pTc=mo,App works fine but the counselors don't do their job. It's really a waste of time.,1,4,3.5.3,2021-09-08 18:16:46,"Hi John, thanks for writing in. We care about how you're doing and would love to find a way to make Cerebral better work for you in exchange for your time and feedback and to hopefully help improve your experience with us here at Cerebral. Please feel free to contact support@getcerebral.com and ask for me. Kind regards, Stefanie H.",2021-09-18 19:10:33
gp:AOqpTOHWf80_oOwNcNPsQBhkY71oqb4ZlvuX225WZAFsz9Sd5v2acoRxO_b2boMpXZsuUeIvH0qjCTDccUNO2A,joshua livingston,https://play-lh.googleusercontent.com/a/AATXAJwws5kbprNwivbHpSneUutZVivZu-3txMfvi7MU=mo,Took money and wouldn't treat nor give a refund. Save your money and get real help,1,2,3.5.3,2021-09-08 18:02:49,"Hi Joshua, Thank you for sharing your feedback. I would like to apologize for any difficulties you may have met in utilizing our services. In any event, I'd like to take some time myself to hopefully help repair your trust in Cerebral. Please feel free to reach out to us at (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H.",2021-09-08 15:25:54
gp:AOqpTOH3c_m6leEOJFA9Bma7vZnvarKX3UMbMpp1n9ZSdLPuwKHHf6xnAkATvniTeRJsSkXs653RYM_Y-fE09Q,Monica Banks,https://play-lh.googleusercontent.com/a-/AOh14Ggzr_ADfvIM0z1D3f3Zy9XOt1RIcFpgbr1NFh7iU5o,The help I didn't even know I needed right when I needed it the most.,5,1,3.5.3,2021-09-08 10:47:58,,
gp:AOqpTOG6F8dix4fEeYfwXexopLXJfmAES50VsmepTbtcXLGj1HtoR9ckFz21SEgqiDhHpaATAMZXb8UOvcVHCQ,Max Ann Castater,https://play-lh.googleusercontent.com/a-/AOh14GjH8DQRrSynvCXCF1U5eUQGDT8FWz5wHHAZNZ8KB6Y,"DO NOT INSTALL!! These people don't want to help you. They want to take your money and waste your time. Do yourself a favor; don't trust these people. Everything was great. My new doctor prescribed my medications and confirmed the pharmacy where they would be filled for me to conveniently pick up. Then my ""care team"" (who are not doctors and are not higher ranking than my new doctor) interceded and said that they can't prescribe medications. Which is the #1 thing they advertise being able to do!",1,3,3.5.3,2021-09-08 04:23:21,"Hi Max, I am so sorry to hear that there has been some confusion with utilizing our services recently. It sounds like we could have supported you better, and I'd appreciate the opportunity to look into this further if you would be willing. Please contact (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H.",2021-09-08 16:13:24
gp:AOqpTOEhDyTvjKMUp-MWmVT1zHI1JFfDzBn_XZ1tsk2F9BUuvFbD863qihS6aWIYAO5h0I13yoUa0VBf7R4XAQ,Victoria Kilbert,https://play-lh.googleusercontent.com/a-/AOh14GjKIXdgqo8hSKqeYpjth4cT0iYaxJXj8SrWcNBB,"Nothing but issues. My counselor straight up didn't call for my 3rd scheduled appt. Customer service said my subscription would be adjusted accordingly, never was. Then my counselor went on vacation. I asked to pause my subscription until she returned. Back and forth with customer service take long enough that I was charged for a full second month of service. When I complained, they gave me 50% off that second month. I paid for 1.5 months of therapy, only got 2 weeks.",1,21,3.5.3,2021-09-07 18:20:22,"Hi Victoria, I appreciate you taking the time to provide this feedback. I'm so sorry to hear that you may have faced some trouble with billing recently. I can understand how this would be frustrating, and I'd like to work to make this situation right for you. Please contact (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H.",2021-09-08 16:09:50
gp:AOqpTOGwWbEeoHA1lMNs-BeiPglMhlGBeRzdCK-wbNhg1_Dx2cTNAe2qZt66-Il3gA9vN1aUGUmpOCwfMd3zYw,lacey calkins,https://play-lh.googleusercontent.com/a/AATXAJwNP4J2f07sKcm95S_FxbjIICTjISAbu7tWMdcO=mo,very easy to get the help you need!,5,1,3.5.3,2021-09-07 17:54:07,,
gp:AOqpTOExXfOFBnMzHIEL0R5ydtntAkLM1DPB_DoT_k_Lx9FSOlSQs-uyS_dAyq4UhmTP1itIRYQZ3wn2eNa06Q,John Rodriguez,https://play-lh.googleusercontent.com/a/AATXAJxg6EWKyea0agclaf8tgPGm6di0H9eooOQvToXf=mo,Useless service. Medication lapses for weeks with no update. Tracking info doesn't work. App is borderline non functional. The only thing reliable is the billing. Do not bother with them.,1,7,3.5.3,2021-09-07 13:39:46,"Hi John, thank you for writing in. We definitely understand the importance of getting medications that work for you and getting them on time. We care deeply about your mental health and want to make sure we do everything we can to mend this situation for you. To get in touch, please contact support@getcerebral.com and ask for me. Best, Stefanie H.",2021-09-08 16:07:49
gp:AOqpTOHPW6E2V14FNHrLeWaeMmoOOZT_ogbcHfXh7_i0H8nCPOud2zXKekxf4Vuq9ziouZj5AQyHs1X2PXz6_Q,Wesley Pearce,https://play-lh.googleusercontent.com/a/AATXAJxhrnslD8bcAFBu6aha_icUgIYvkRHwmqvg67Bg=mo,"Fraudulent, DO NOT ATTEMPT TO USE.",1,4,3.5.3,2021-09-07 11:58:35,"Hi Wesley, I'm sorry for any troubles you may have met with utilizing our services. We have a considerable client base that significantly benefits from our services, but that still doesn't make it any better knowing that you faced less-than-satisfactory care. To get in touch, please contact support@getcerebral.com and ask for me. Best, Stefanie H.",2021-09-08 16:06:18
gp:AOqpTOFUz4CzCLZmxW_2xOF7g_wPIVemQYjSw21hy17ueUMHYEXIgvvZ59dp-9BBKJW7Pu0uo3AkBs5ibCh0kw,Karen Mosby,https://play-lh.googleusercontent.com/a-/AOh14GgizTpxS-RG7JHRP2-qeYXHTDUPYaA-H9lTee-6tg,0 stars. Do not use this service. The use of this app is dificult. You can not see a list of counselors they just assign you one and if they don't work you're just stuck. Also communication from the counselors is terribly delayed. Everything is through a message. id my best to allow them to do what they promised however I never got any results. This process is beyond overwhelming and made my stress and anxiety worse.,1,32,3.5.3,2021-09-07 08:58:14,"Hi Karen, We appreciate you sharing your feedback about your experience with Cerebral. I am so sorry there has been a delay in receiving response. I can understand why the charge would be concerning and would like to see if I can assist. Please contact (415)403-2156 or support@getcerebral.com and ask for me. Kind regards, Stefanie H.",2021-09-08 16:04:08
gp:AOqpTOFn3U6TVNd9_0BSQZGCn1MCw03qGe8r9ZpnWexdP4M_FQjaVn0ybIMbkO4V6_H2vjqECpqM0HIfkKjXTg,Shannon Sewak,https://play-lh.googleusercontent.com/a-/AOh14GgZkHd4xipGF-7vUDMbhpPM9953ya99qaR_mHya,The most/best help I've ever got!,5,2,3.5.3,2021-09-06 09:24:56,,
gp:AOqpTOFsGh7hv49T3SltdDTivkuky7bdPZz8_gT7uuhqiJvOb0pFLo5ZbGVZ8DN8z412HXr0mNoglUQQq5pMXQ,Uhn Nahm,https://play-lh.googleusercontent.com/a/AATXAJzhUChmKOvEsRXBjdDe3l9AGem1pjJcoEzP7EHN=mo,This app stole $100.00 from me Garbage,1,1,,2021-09-05 12:52:16,"Hi Uhn, thanks for taking the time to share your experience. I apologize for any confusion in our pricing structure or challenges you may have faced in utilizing our services. I'd like the opportunity to make this right and help repair your trust in Cerebral. Please contact (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H.",2021-09-08 16:00:03
gp:AOqpTOGmmEGb-6na3rKHiV2N5C6QKdo-rp5VMTuh7GPxCctlAGmU6rozz7aRAT4Vi0kCObbiDlWwawFauxYeKA,Katherine Linda,https://play-lh.googleusercontent.com/a/AATXAJw_cP6Smddm5QdNTab5H5JgAY8SGncVjFyj8lcV=mo,So far enjoying the platform. It is nice to have the explore option.,5,3,3.5.3,2021-09-05 10:58:15,,
gp:AOqpTOE7hjp5tk5SGBaxWWyeMy13AGjuSbHXtLhu1-d_bFp7Xr0TyMm0ko8fkQ2lYMzbfo3UL29E_d-gUTpRyA,Celiz Garcia,https://play-lh.googleusercontent.com/a-/AOh14GiRhkynzY1ODs02TH7YxVITphoCh5715g0YUC8Kjw,STAY AWAY!!!!!! Edit to be real: this service and providers treat you like you are just another number. I highly do not recommend! Beware of their promotions as it's just to wrap you up in their money hungry scheme. Instead of helping and providing a safe environment I feel violated by this company and the providers.,1,5,3.5.3,2021-09-05 07:41:36,"Hi Celiz, thanks for writing in. It's helpful to have your feedback so that we can work to improve our services. However, it's truly disappointing to hear that you didn't receive satisfactory care. We care deeply about your mental health and want to ensure that we remedy this for you. Please support@getcerebral.com and ask for me. Best, Stefanie H.",2021-09-08 15:57:56
gp:AOqpTOEuJXxLSn5bpzLMm_Al1Rz25jAS1lEuJe3l-QaUf7TX8nb2xtjI_HGuOEY57T3BMBuWeFKjyPFPSF9IOw,Alison G,https://play-lh.googleusercontent.com/a-/AOh14GjqJQNzFmSgsblHLNzilq7C3pMUpYGcN32CrQlGag,Well I decided to try this and my prescriber (the actual doctor) NEVER called. My first visit and this is what happens??? No message on the site. No email from the provider. Nothing. Reporting to the BBB,1,3,3.5.3,2021-09-03 16:49:16,"Hi Alison, I appreciate you taking the time to share your feedback with us. I am so sorry for any challenges you may have met in utilizing our services. I'd like to take this opportunity to learn more about your experience and help mend the situation however I can. Please contact (415)403-2156 or support@getcerebral.com and ask for me. Stefanie H.",2021-09-08 15:53:51
gp:AOqpTOGX4MoMRcnea95NKBxuzyS88095SdV6wnn90UhRIAPgEeNxv3ZnOBgEke3aYpj1sWD8Xu98laXKaVoehQ,Alysha McLelland,https://play-lh.googleusercontent.com/a/AATXAJwg1KTDbaQhZzgyfLQzTbXuXjVgT0lNHBketQb1=mo,"Ammara is my prescriber and she did an amazing job. I was so depressed before but she listened to me and found the perfect prescription for me. I've been taking it for 2 weeks and I feel better than I ever have. I can't believe I waited so long to get help. I had an issue with something and Tina, from customer support, was so friendly and helpful! She was able to quickly resolve the issue and made me feel like she genuinely cared about me and how I felt. All around, an amazing company!!",5,3,3.5.3,2021-09-03 16:03:11,,
gp:AOqpTOFEUiByoptnLVyyKcibRl2p04CyCJrrRN3FHLtLJpv-Zq7_ApXPvBQ54jg1FnFVb8VWgrwZXO6AgHPIBw,Andrew Lewald,https://play-lh.googleusercontent.com/a-/AOh14GhrzZRMUrPnFjA-n_hYycTagp7Bf_GreytmJjA2,"So far so good. If you are like me and can't deal with the stress of making an appointment, leaving your comfort zone, and would prefer to stay at home; then I recommend. My psychiatrist is amazing, caring, patient, and understanding.",5,3,3.5.3,2021-09-03 13:39:25,,
gp:AOqpTOGWEeVNEDrZfxqgZM0ixXiKFmQw1lzALyjm6ANG1ElZ0_CPAtuGnWWVT9MJyUSiEk8BQcQLArRIqu5ofA,Attila Nyerges,https://play-lh.googleusercontent.com/a/AATXAJy49DgXQhOb6i-cFHurDRpuVmnpb2pLiNIxqWor=mo,"Convenient, friendly and professional team, quick response and solutions, bunch of helpful resources.",5,3,3.5.3,2021-09-02 15:33:25,,
gp:AOqpTOEsqaXIDjL0r2aFwciuawzPMYepsGLppQ0NHux3GIbVQJ8i-0luTA6XwLaiuuBbQUE6BcqpqPrTLj0nJQ,Melissa Davis,https://play-lh.googleusercontent.com/a/AATXAJz6SMvJX0lSMmPlwjijf_e3tiM9xj1jsZr9Lp1k=mo,I am thankful that Cerebral has been taking care of my medication necessities.,3,1,3.5.3,2021-09-02 11:31:07,"Hi Melissa, thanks for writing in. We are so glad to hear that you have been satisfied with the medication portion of the service. We’d love to find a way to make Cerebral better work for you in exchange for your time and feedback. Please feel free to contact (415)403-2156 or support@getcerebral.com and ask for me. Kind regards, Stefanie H.",2021-09-08 15:46:03
gp:AOqpTOE0ztlHckXW-8ZUCXKv_7N7v19hBa9GyHO4InXif3BrjPdRpW2eRq0noNr4jiTyhFoTJ9ds41uHFTYNPw,Christina Green,https://play-lh.googleusercontent.com/a/AATXAJwIWtBKBsY2ZZXdRRcBoC2hC6rHarrZW8o02xAd=mo,love will recommend to everyone,5,1,3.5.3,2021-09-01 21:25:56,,
gp:AOqpTOE6VYU4FmJmGgV4WW0ljI6btLIOtXi3gQZUnvNUXNo8c5ffPCggyyklhjpCLkix500Ki73iTtTwJgxKtQ,Francene Turner,https://play-lh.googleusercontent.com/a-/AOh14GgaLo1sm4Om9n-det1og46fG5cdPGGB7SZuIC7CfMk,"I had a great experience with chosing a provider and a counselor but, the video call was horrible it kept kicking me on and off and I wasted about 10 minutes of my 1st call .The provider was super helpful and understanding and offered to call via phone instead. I am Was super disappointed with 2ed meeting, the new provider never showed up. This is a waste of time and money an I'm canceling.",1,9,3.5.3,2021-09-01 16:39:13,"Hi Francene, Thank you for sharing this helpful feedback. We're constantly working to improve our services here at Cerebral, and we sincerely apologize for any challenges you may have faced. I'd like to see how I can assist. Please feel free to contact (415)403-2156 or support@getcerebral.com and ask for me. Kind regards, Stefanie H.",2021-09-08 15:27:24
